
9/9/2019 11:28,29,,2.74,2,2
9/9/2019 11:28,45,,3.96,2,2
9/9/2019 11:28,35,,5.49,3,1
9/9/2019 11:28,34,,2.74,2,2
9/9/2019 11:28,32,,2.74,4,1
9/9/2019 11:28,50,,6.1,2,2
9/9/2019 11:28,43,,3.35,1,2
9/9/2019 11:28,37,,4.88,3,1
9/9/2019 11:28,51,,3.35,4,1
9/9/2019 11:28,42,,4.57,1,2
9/9/2019 11:28,39,,3.66,1,2
9/9/2019 11:28,32,,3.05,3,1
9/9/2019 11:28,47,,3.05,4,1
9/9/2019 11:28,27,,2.74,1,2
9/9/2019 11:28,42,,5.79,3,1
9/9/2019 11:28,47,,5.18,4,1
9/9/2019 11:28,35,,5.18,1,2
9/9/2019 11:28,32,,4.27,1,2
9/9/2019 11:28,39,,3.96,3,1
9/9/2019 11:28,40,,4.88,3,1
9/9/2019 11:28,21,,2.74,1,2
9/9/2019 11:28,31,,3.35,1,2
9/9/2019 11:28,29,,3.35,1,2
9/9/2019 11:28,42,,4.27,1,2
9/9/2019 11:28,39,,4.88,2,2
9/9/2019 11:28,37,,5.18,4,2
9/9/2019 11:28,39,,6.71,2,2
9/9/2019 11:28,45,,3.35,1,2
9/9/2019 11:28,43,,7.32,2,2
9/9/2019 11:28,19,,2.74,1,1
9/9/2019 11:28,40,,4.27,1,2
9/9/2019 11:29,39,,2.74,4,2
9/9/2019 11:29,48,,5.79,2,2
9/9/2019 11:29,50,,5.18,1,2
9/9/2019 11:29,64,,7.01,2,2
9/9/2019 11:29,19,,2.74,2,2
9/9/2019 11:29,34,,2.74,2,2
9/9/2019 11:29,53,,3.96,1,2
9/9/2019 11:29,51,,4.88,2,2
9/9/2019 11:29,45,,4.27,1,2
9/9/2019 11:29,45,,3.96,2,2
9/9/2019 11:29,45,,7.01,1,2
9/9/2019 11:29,53,,5.18,3,1
9/9/2019 11:29,55,,4.88,4,1
9/9/2019 11:29,51,,3.96,3,1
9/9/2019 11:29,39,,6.1,2,2
9/9/2019 11:29,50,,3.66,3,1
9/9/2019 11:29,43,,6.1,4,1
9/9/2019 11:29,50,,2.74,3,1
9/9/2019 11:29,40,,3.96,4,1
9/9/2019 11:29,39,,3.66,4,1
9/9/2019 11:29,47,,3.05,3,1
9/9/2019 11:29,39,,3.96,2,2
9/9/2019 11:29,43,,3.05,4,1
9/9/2019 11:29,40,,2.74,3,1
9/9/2019 11:29,45,,3.66,2,2
9/9/2019 11:29,39,,3.35,4,1
9/9/2019 11:29,39,,3.66,2,2
9/9/2019 11:29,35,,4.27,3,1
9/9/2019 11:29,40,,6.1,4,1
9/9/2019 11:29,21,,2.74,2,2
9/9/2019 11:29,35,,4.57,3,1
9/9/2019 11:29,35,,3.96,4,1
9/9/2019 11:29,32,,3.96,4,1
9/9/2019 11:29,51,,4.27,3,1
9/9/2019 11:29,26,,2.74,2,2
9/9/2019 11:30,34,,2.74,2,2
9/9/2019 11:30,42,,3.96,2,2
9/9/2019 11:30,51,,6.4,1,2
9/9/2019 11:30,31,,3.96,2,2
9/9/2019 11:30,51,,6.1,1,2
9/9/2019 11:30,34,,3.35,2,2
9/9/2019 11:30,34,,3.96,1,2
9/9/2019 11:30,48,,6.4,2,2
9/9/2019 11:30,27,,3.66,4,2
9/9/2019 11:30,32,,6.4,2,2
9/9/2019 11:30,47,,4.88,1,2
9/9/2019 11:30,55,,5.49,2,2
9/9/2019 11:30,24,,2.74,2,2
9/9/2019 11:30,56,,5.18,1,2
9/9/2019 11:30,56,,5.49,1,2
9/9/2019 11:30,31,,4.27,2,2
9/9/2019 11:30,74,,13.72,2,2
9/9/2019 11:30,34,,3.35,1,2
9/9/2019 11:30,35,,4.88,2,2
9/9/2019 11:30,42,,3.66,1,2
9/9/2019 11:30,51,,3.05,4,1
9/9/2019 11:30,47,,5.79,2,2
9/9/2019 11:30,42,,2.74,1,2
9/9/2019 11:30,48,,4.88,2,2
9/9/2019 11:30,42,,3.96,1,2
9/9/2019 11:30,40,,4.88,2,2
9/9/2019 11:30,51,,5.18,3,1
9/9/2019 11:30,27,,2.74,1,2
9/9/2019 11:30,35,,3.35,2,2
9/9/2019 11:30,58,,2.74,3,1
9/9/2019 11:30,37,,4.27,1,2
9/9/2019 11:30,37,,3.66,1,2
9/9/2019 11:30,48,,4.27,3,1
9/9/2019 11:30,42,,4.27,4,1
9/9/2019 11:30,58,,7.62,3,1
9/9/2019 11:30,58,,3.66,3,1
9/9/2019 11:30,45,,3.66,4,1
9/9/2019 11:30,53,,5.79,3,1
9/9/2019 11:31,43,,3.96,3,1
9/9/2019 11:31,45,,5.18,3,1
9/9/2019 11:31,58,,5.18,2,2
9/9/2019 11:31,42,,3.96,4,1
9/9/2019 11:31,48,,3.96,3,1
9/9/2019 11:31,71,,13.11,2,2
9/9/2019 11:31,13,,2.74,4,1
9/9/2019 11:31,32,,2.74,4,1
9/9/2019 11:31,43,,2.74,1,2
9/9/2019 11:31,37,,3.96,2,2
9/9/2019 11:31,43,,3.96,4,1
9/9/2019 11:31,35,,2.74,2,2
9/9/2019 11:31,21,,2.74,2,2
9/9/2019 11:31,39,,4.88,2,2
9/9/2019 11:31,45,,4.88,2,2
9/9/2019 11:31,35,,2.74,4,2
9/9/2019 11:31,39,,4.27,2,2
9/9/2019 11:31,55,,8.23,2,2
9/9/2019 11:31,42,,4.88,2,2
9/9/2019 11:31,40,,3.66,2,2
9/9/2019 11:31,21,,2.74,2,2
9/9/2019 11:31,77,,6.71,2,2
9/9/2019 11:31,40,,4.27,1,2
9/9/2019 11:31,50,,3.96,2,2
9/9/2019 11:31,40,,4.57,1,2
9/9/2019 11:31,48,,5.18,1,2
9/9/2019 11:31,45,,3.05,2,2
9/9/2019 11:31,47,,4.27,1,2
9/9/2019 11:31,48,,4.27,2,2
9/9/2019 11:31,42,,3.05,2,2
9/9/2019 11:32,39,,2.74,2,2
9/9/2019 11:32,45,,3.96,1,2
9/9/2019 11:32,53,,5.79,2,2
9/9/2019 11:32,53,,6.1,1,2
9/9/2019 11:32,64,,4.88,3,1
9/9/2019 11:32,51,,4.88,4,1
9/9/2019 11:32,58,,4.88,3,1
9/9/2019 11:32,61,,5.18,4,1
9/9/2019 11:32,45,,4.88,2,2
9/9/2019 11:32,21,,2.74,4,1
9/9/2019 11:32,47,,4.27,2,2
9/9/2019 11:32,42,,3.96,2,2
9/9/2019 11:32,47,,4.27,4,1
9/9/2019 11:32,42,,3.96,2,2
9/9/2019 11:32,58,,6.1,3,1
9/9/2019 11:32,37,,2.74,1,2
9/9/2019 11:32,50,,4.88,1,2
9/9/2019 11:32,43,,3.35,3,1
9/9/2019 11:32,37,,3.66,2,2
9/9/2019 11:32,42,,3.96,1,2
9/9/2019 11:32,43,,7.62,3,1
9/9/2019 11:32,39,,5.79,2,2
9/9/2019 11:32,61,,4.27,4,1
9/9/2019 11:32,42,,2.74,3,1
9/9/2019 11:32,19,,2.74,2,1
9/9/2019 11:32,40,,4.88,3,1
9/9/2019 11:32,42,,5.79,1,2
9/9/2019 11:32,51,,6.4,4,1
9/9/2019 11:32,31,,3.35,1,2
9/9/2019 11:32,47,,4.57,3,1
9/9/2019 11:32,40,,3.35,2,2
9/9/2019 11:32,50,,4.27,3,1
9/9/2019 11:32,42,,5.18,4,1
9/9/2019 11:32,42,,3.05,3,1
9/9/2019 11:32,39,,3.66,4,1
9/9/2019 11:32,34,,4.27,4,1
9/9/2019 11:32,37,,4.27,3,1
9/9/2019 11:32,37,,4.27,3,1
9/9/2019 11:32,35,,2.74,1,2
9/9/2019 11:32,37,,2.74,2,2
9/9/2019 11:32,37,,3.05,1,2
9/9/2019 11:33,39,,2.74,2,2
9/9/2019 11:33,50,,6.71,2,2
9/9/2019 11:33,58,,5.79,4,2
9/9/2019 11:33,47,,3.35,2,2
9/9/2019 11:33,53,,5.49,1,2
9/9/2019 11:33,31,,2.74,2,2
9/9/2019 11:33,47,,3.35,2,2
9/9/2019 11:33,47,,4.57,1,2
9/9/2019 11:33,50,,3.66,2,2
9/9/2019 11:33,43,,5.18,2,2
9/9/2019 11:33,21,,2.74,1,1
9/9/2019 11:33,48,,6.4,2,2
9/9/2019 11:33,31,,3.66,2,2
9/9/2019 11:33,23,,2.74,2,2
9/9/2019 11:33,39,,4.57,1,2
9/9/2019 11:33,51,,7.62,2,2
9/9/2019 11:33,45,,5.49,2,2
9/9/2019 11:33,58,,3.96,4,1
9/9/2019 11:33,42,,3.96,1,2
