spatial_id;temporal_id;label
292;1;0
292;2;0
292;3;0
292;4;0
292;5;1
292;6;0
292;7;1
292;8;1
293;1;0
293;2;0
293;3;0
293;4;0
293;5;0
293;6;0
293;7;0
293;8;0
294;1;0
294;2;0
294;3;0
294;4;1
294;5;0
294;6;1
294;7;0
294;8;0
295;1;0
295;2;0
295;3;0
295;4;1
295;5;0
295;6;0
295;7;0
295;8;0
296;1;0
296;2;0
296;3;1
296;4;1
296;5;0
296;6;0
296;7;0
296;8;0
297;1;0
297;2;0
297;3;0
297;4;0
297;5;0
297;6;0
297;7;1
297;8;0
298;1;0
298;2;0
298;3;0
298;4;0
298;5;0
298;6;1
298;7;1
298;8;0
299;1;0
299;2;0
299;3;0
299;4;0
299;5;0
299;6;0
299;7;1
299;8;0
300;1;0
300;2;0
300;3;1
300;4;0
300;5;0
300;6;1
300;7;0
300;8;0
301;1;0
301;2;0
301;3;0
301;4;0
301;5;1
301;6;1
301;7;0
301;8;0
302;1;0
302;2;0
302;3;0
302;4;1
302;5;1
302;6;0
302;7;0
302;8;0
303;1;0
303;2;0
303;3;0
303;4;1
303;5;0
303;6;0
303;7;0
303;8;0
304;1;0
304;2;0
304;3;0
304;4;1
304;5;0
304;6;0
304;7;0
304;8;0
305;1;0
305;2;0
305;3;0
305;4;0
305;5;0
305;6;0
305;7;0
305;8;0
306;1;0
306;2;0
306;3;0
306;4;1
306;5;0
306;6;1
306;7;0
306;8;0
307;1;0
307;2;0
307;3;0
307;4;0
307;5;0
307;6;0
307;7;0
307;8;0
308;1;0
308;2;0
308;3;0
308;4;0
308;5;0
308;6;0
308;7;0
308;8;0
309;1;0
309;2;0
309;3;0
309;4;0
309;5;0
309;6;0
309;7;0
309;8;0
310;1;0
310;2;0
310;3;0
310;4;0
310;5;0
310;6;0
310;7;0
310;8;0
311;1;0
311;2;0
311;3;0
311;4;0
311;5;0
311;6;0
311;7;0
311;8;0
312;1;0
312;2;0
312;3;0
312;4;0
312;5;0
312;6;1
312;7;0
312;8;0
313;1;0
313;2;0
313;3;1
313;4;0
313;5;0
313;6;0
313;7;1
313;8;0
314;1;0
314;2;0
314;3;0
314;4;0
314;5;0
314;6;1
314;7;1
314;8;1
315;1;0
315;2;0
315;3;1
315;4;0
315;5;0
315;6;0
315;7;0
315;8;0
316;1;0
316;2;0
316;3;0
316;4;0
316;5;0
316;6;0
316;7;1
316;8;0
317;1;0
317;2;1
317;3;0
317;4;0
317;5;0
317;6;0
317;7;0
317;8;0
318;1;0
318;2;0
318;3;0
318;4;0
318;5;1
318;6;1
318;7;0
318;8;0
319;1;0
319;2;0
319;3;0
319;4;0
319;5;0
319;6;0
319;7;0
319;8;1
320;1;0
320;2;0
320;3;0
320;4;0
320;5;0
320;6;0
320;7;0
320;8;0
321;1;0
321;2;0
321;3;0
321;4;0
321;5;0
321;6;0
321;7;0
321;8;0
322;1;0
322;2;0
322;3;1
322;4;0
322;5;0
322;6;0
322;7;0
322;8;0
323;1;0
323;2;0
323;3;1
323;4;0
323;5;0
323;6;0
323;7;1
323;8;0
324;1;0
324;2;0
324;3;0
324;4;0
324;5;0
324;6;0
324;7;0
324;8;1
325;1;0
325;2;0
325;3;0
325;4;1
325;5;0
325;6;0
325;7;0
325;8;0
326;1;0
326;2;0
326;3;0
326;4;0
326;5;0
326;6;0
326;7;0
326;8;0
327;1;0
327;2;0
327;3;0
327;4;0
327;5;0
327;6;0
327;7;0
327;8;0
328;1;0
328;2;0
328;3;1
328;4;0
328;5;1
328;6;0
328;7;0
328;8;0
329;1;0
329;2;0
329;3;0
329;4;0
329;5;0
329;6;0
329;7;0
329;8;0
330;1;0
330;2;0
330;3;0
330;4;0
330;5;1
330;6;1
330;7;0
330;8;0
331;1;0
331;2;0
331;3;0
331;4;0
331;5;1
331;6;0
331;7;0
331;8;0
332;1;0
332;2;0
332;3;1
332;4;0
332;5;0
332;6;0
332;7;0
332;8;0
333;1;0
333;2;0
333;3;0
333;4;0
333;5;0
333;6;0
333;7;0
333;8;0
334;1;0
334;2;0
334;3;0
334;4;0
334;5;1
334;6;0
334;7;0
334;8;0
335;1;0
335;2;0
335;3;0
335;4;0
335;5;0
335;6;0
335;7;0
335;8;0
336;1;0
336;2;0
336;3;0
336;4;0
336;5;0
336;6;1
336;7;0
336;8;0
337;1;0
337;2;1
337;3;0
337;4;1
337;5;1
337;6;0
337;7;0
337;8;0
338;1;0
338;2;1
338;3;0
338;4;0
338;5;0
338;6;1
338;7;0
338;8;0
339;1;0
339;2;0
339;3;0
339;4;0
339;5;0
339;6;0
339;7;0
339;8;0
340;1;0
340;2;0
340;3;0
340;4;0
340;5;0
340;6;1
340;7;0
340;8;0
341;1;0
341;2;0
341;3;0
341;4;0
341;5;0
341;6;0
341;7;0
341;8;1
342;1;0
342;2;0
342;3;0
342;4;0
342;5;1
342;6;0
342;7;0
342;8;0
343;1;0
343;2;0
343;3;0
343;4;1
343;5;0
343;6;0
343;7;0
343;8;0
344;1;0
344;2;0
344;3;0
344;4;0
344;5;0
344;6;0
344;7;0
344;8;0
345;1;0
345;2;0
345;3;0
345;4;0
345;5;0
345;6;0
345;7;1
345;8;0
346;1;0
346;2;0
346;3;0
346;4;0
346;5;0
346;6;0
346;7;0
346;8;0
347;1;0
347;2;0
347;3;0
347;4;0
347;5;0
347;6;0
347;7;0
347;8;0
348;1;0
348;2;0
348;3;0
348;4;1
348;5;0
348;6;0
348;7;0
348;8;0
349;1;0
349;2;0
349;3;1
349;4;0
349;5;0
349;6;0
349;7;0
349;8;0
350;1;0
350;2;0
350;3;0
350;4;0
350;5;0
350;6;0
350;7;0
350;8;0
351;1;0
351;2;0
351;3;0
351;4;0
351;5;0
351;6;0
351;7;0
351;8;0
352;1;0
352;2;0
352;3;0
352;4;0
352;5;0
352;6;1
352;7;1
352;8;0
353;1;0
353;2;0
353;3;0
353;4;0
353;5;0
353;6;0
353;7;0
353;8;1
354;1;0
354;2;0
354;3;1
354;4;0
354;5;0
354;6;1
354;7;0
354;8;0
355;1;0
355;2;0
355;3;0
355;4;0
355;5;0
355;6;1
355;7;0
355;8;0
356;1;0
356;2;0
356;3;0
356;4;0
356;5;0
356;6;0
356;7;0
356;8;0
357;1;1
357;2;0
357;3;0
357;4;1
357;5;0
357;6;1
357;7;1
357;8;1
358;1;0
358;2;0
358;3;0
358;4;0
358;5;1
358;6;0
358;7;1
358;8;0
359;1;0
359;2;0
359;3;0
359;4;0
359;5;0
359;6;0
359;7;0
359;8;0
360;1;0
360;2;0
360;3;0
360;4;0
360;5;0
360;6;0
360;7;0
360;8;0
361;1;0
361;2;1
361;3;0
361;4;0
361;5;1
361;6;0
361;7;0
361;8;0
362;1;0
362;2;0
362;3;0
362;4;0
362;5;0
362;6;0
362;7;0
362;8;0
363;1;0
363;2;0
363;3;0
363;4;0
363;5;0
363;6;0
363;7;0
363;8;1
364;1;0
364;2;0
364;3;0
364;4;1
364;5;0
364;6;0
364;7;0
364;8;0
365;1;0
365;2;0
365;3;0
365;4;0
365;5;0
365;6;0
365;7;0
365;8;0
366;1;0
366;2;0
366;3;0
366;4;0
366;5;0
366;6;1
366;7;0
366;8;0
367;1;0
367;2;0
367;3;0
367;4;0
367;5;0
367;6;0
367;7;0
367;8;0
368;1;0
368;2;0
368;3;0
368;4;0
368;5;0
368;6;1
368;7;0
368;8;0
369;1;0
369;2;0
369;3;0
369;4;0
369;5;0
369;6;1
369;7;0
369;8;0
370;1;1
370;2;0
370;3;0
370;4;0
370;5;0
370;6;1
370;7;0
370;8;0
371;1;0
371;2;0
371;3;1
371;4;0
371;5;1
371;6;0
371;7;0
371;8;0
372;1;0
372;2;0
372;3;0
372;4;0
372;5;1
372;6;0
372;7;0
372;8;0
373;1;0
373;2;0
373;3;0
373;4;1
373;5;1
373;6;0
373;7;0
373;8;0
374;1;0
374;2;0
374;3;0
374;4;0
374;5;1
374;6;1
374;7;0
374;8;0
375;1;1
375;2;0
375;3;0
375;4;0
375;5;0
375;6;0
375;7;0
375;8;1
376;1;0
376;2;0
376;3;0
376;4;0
376;5;0
376;6;0
376;7;1
376;8;0
377;1;0
377;2;0
377;3;0
377;4;1
377;5;1
377;6;0
377;7;0
377;8;0
378;1;0
378;2;0
378;3;0
378;4;0
378;5;1
378;6;0
378;7;0
378;8;0
379;1;0
379;2;0
379;3;0
379;4;1
379;5;0
379;6;1
379;7;0
379;8;0
380;1;0
380;2;0
380;3;0
380;4;0
380;5;0
380;6;0
380;7;1
380;8;0
381;1;0
381;2;0
381;3;0
381;4;1
381;5;0
381;6;0
381;7;0
381;8;0
382;1;0
382;2;0
382;3;0
382;4;1
382;5;0
382;6;0
382;7;0
382;8;0
383;1;0
383;2;0
383;3;0
383;4;0
383;5;0
383;6;0
383;7;0
383;8;0
384;1;0
384;2;0
384;3;0
384;4;0
384;5;0
384;6;1
384;7;1
384;8;0
385;1;0
385;2;0
385;3;0
385;4;0
385;5;0
385;6;0
385;7;0
385;8;0
386;1;0
386;2;0
386;3;0
386;4;0
386;5;0
386;6;0
386;7;0
386;8;0
387;1;0
387;2;0
387;3;0
387;4;0
387;5;0
387;6;0
387;7;0
387;8;0
388;1;0
388;2;0
388;3;0
388;4;1
388;5;0
388;6;0
388;7;0
388;8;0
389;1;0
389;2;0
389;3;0
389;4;0
389;5;1
389;6;0
389;7;0
389;8;0
390;1;0
390;2;0
390;3;1
390;4;0
390;5;0
390;6;0
390;7;0
390;8;1
391;1;0
391;2;0
391;3;0
391;4;0
391;5;0
391;6;0
391;7;1
391;8;0
392;1;0
392;2;0
392;3;0
392;4;0
392;5;0
392;6;0
392;7;0
392;8;0
393;1;0
393;2;0
393;3;0
393;4;0
393;5;0
393;6;0
393;7;0
393;8;0
394;1;1
394;2;0
394;3;0
394;4;1
394;5;1
394;6;0
394;7;0
394;8;0
395;1;0
395;2;0
395;3;0
395;4;1
395;5;1
395;6;1
395;7;0
395;8;0
396;1;0
396;2;0
396;3;1
396;4;1
396;5;0
396;6;0
396;7;0
396;8;0
397;1;0
397;2;0
397;3;0
397;4;1
397;5;0
397;6;0
397;7;0
397;8;0
398;1;0
398;2;0
398;3;0
398;4;0
398;5;0
398;6;0
398;7;0
398;8;0
399;1;0
399;2;0
399;3;0
399;4;0
399;5;0
399;6;0
399;7;0
399;8;0
400;1;0
400;2;0
400;3;0
400;4;1
400;5;0
400;6;0
400;7;0
400;8;0
401;1;0
401;2;0
401;3;0
401;4;0
401;5;0
401;6;0
401;7;0
401;8;0
402;1;0
402;2;0
402;3;0
402;4;1
402;5;1
402;6;0
402;7;0
402;8;0
403;1;0
403;2;0
403;3;0
403;4;1
403;5;0
403;6;0
403;7;0
403;8;0
404;1;0
404;2;0
404;3;0
404;4;0
404;5;1
404;6;1
404;7;0
404;8;0
405;1;1
405;2;0
405;3;0
405;4;0
405;5;1
405;6;1
405;7;0
405;8;0
406;1;0
406;2;0
406;3;0
406;4;0
406;5;0
406;6;0
406;7;1
406;8;0
407;1;0
407;2;0
407;3;0
407;4;0
407;5;0
407;6;0
407;7;0
407;8;0
408;1;0
408;2;0
408;3;0
408;4;0
408;5;0
408;6;1
408;7;0
408;8;0
409;1;0
409;2;0
409;3;0
409;4;1
409;5;0
409;6;0
409;7;0
409;8;0
410;1;0
410;2;0
410;3;1
410;4;1
410;5;0
410;6;0
410;7;1
410;8;1
411;1;0
411;2;0
411;3;1
411;4;0
411;5;1
411;6;0
411;7;0
411;8;0
412;1;0
412;2;0
412;3;0
412;4;1
412;5;0
412;6;0
412;7;0
412;8;0
413;1;0
413;2;0
413;3;0
413;4;0
413;5;1
413;6;0
413;7;0
413;8;0
414;1;0
414;2;0
414;3;0
414;4;0
414;5;0
414;6;0
414;7;1
414;8;0
415;1;0
415;2;0
415;3;0
415;4;0
415;5;0
415;6;0
415;7;0
415;8;0
416;1;1
416;2;0
416;3;1
416;4;0
416;5;0
416;6;1
416;7;0
416;8;0
417;1;0
417;2;0
417;3;0
417;4;0
417;5;0
417;6;0
417;7;0
417;8;0
418;1;0
418;2;0
418;3;0
418;4;1
418;5;1
418;6;0
418;7;0
418;8;0
419;1;0
419;2;1
419;3;0
419;4;0
419;5;1
419;6;0
419;7;0
419;8;0
420;1;0
420;2;0
420;3;0
420;4;1
420;5;0
420;6;0
420;7;0
420;8;0
421;1;0
421;2;0
421;3;0
421;4;0
421;5;0
421;6;0
421;7;0
421;8;0
422;1;0
422;2;0
422;3;0
422;4;0
422;5;0
422;6;1
422;7;0
422;8;0
423;1;0
423;2;0
423;3;1
423;4;1
423;5;0
423;6;0
423;7;0
423;8;0
424;1;0
424;2;0
424;3;0
424;4;1
424;5;0
424;6;1
424;7;0
424;8;0
425;1;1
425;2;0
425;3;0
425;4;1
425;5;0
425;6;0
425;7;0
425;8;0
426;1;0
426;2;0
426;3;0
426;4;0
426;5;0
426;6;0
426;7;0
426;8;0
427;1;0
427;2;0
427;3;0
427;4;0
427;5;1
427;6;0
427;7;0
427;8;1
428;1;0
428;2;0
428;3;1
428;4;1
428;5;0
428;6;0
428;7;0
428;8;0
429;1;0
429;2;0
429;3;0
429;4;0
429;5;1
429;6;1
429;7;0
429;8;0
430;1;0
430;2;0
430;3;0
430;4;0
430;5;0
430;6;0
430;7;0
430;8;0
431;1;0
431;2;0
431;3;0
431;4;0
431;5;1
431;6;0
431;7;0
431;8;0
432;1;0
432;2;0
432;3;0
432;4;0
432;5;1
432;6;0
432;7;0
432;8;0
433;1;0
433;2;0
433;3;0
433;4;1
433;5;0
433;6;0
433;7;0
433;8;0
434;1;0
434;2;0
434;3;0
434;4;1
434;5;1
434;6;0
434;7;1
434;8;1
435;1;0
435;2;0
435;3;0
435;4;0
435;5;0
435;6;1
435;7;0
435;8;0
436;1;0
436;2;0
436;3;0
436;4;1
436;5;0
436;6;1
436;7;0
436;8;0
437;1;0
437;2;0
437;3;0
437;4;0
437;5;0
437;6;1
437;7;0
437;8;1
438;1;0
438;2;0
438;3;0
438;4;1
438;5;0
438;6;0
438;7;0
438;8;1
439;1;0
439;2;0
439;3;0
439;4;0
439;5;0
439;6;1
439;7;0
439;8;0
440;1;0
440;2;0
440;3;0
440;4;1
440;5;1
440;6;0
440;7;1
440;8;0
441;1;1
441;2;0
441;3;0
441;4;0
441;5;0
441;6;0
441;7;0
441;8;0
442;1;0
442;2;0
442;3;0
442;4;0
442;5;0
442;6;0
442;7;0
442;8;0
443;1;0
443;2;0
443;3;0
443;4;0
443;5;0
443;6;0
443;7;0
443;8;0
444;1;0
444;2;0
444;3;0
444;4;0
444;5;0
444;6;1
444;7;0
444;8;0
445;1;0
445;2;0
445;3;0
445;4;0
445;5;0
445;6;0
445;7;0
445;8;0
446;1;0
446;2;0
446;3;0
446;4;0
446;5;0
446;6;0
446;7;1
446;8;0
447;1;0
447;2;0
447;3;1
447;4;0
447;5;0
447;6;0
447;7;1
447;8;0
448;1;0
448;2;0
448;3;0
448;4;1
448;5;0
448;6;0
448;7;0
448;8;0
449;1;0
449;2;0
449;3;1
449;4;1
449;5;0
449;6;0
449;7;0
449;8;0
450;1;0
450;2;0
450;3;0
450;4;0
450;5;0
450;6;0
450;7;1
450;8;0
451;1;0
451;2;0
451;3;0
451;4;0
451;5;0
451;6;1
451;7;1
451;8;0
452;1;0
452;2;0
452;3;0
452;4;0
452;5;0
452;6;0
452;7;1
452;8;0
453;1;0
453;2;0
453;3;0
453;4;0
453;5;1
453;6;0
453;7;0
453;8;0
454;1;0
454;2;0
454;3;0
454;4;0
454;5;0
454;6;0
454;7;0
454;8;0
455;1;0
455;2;0
455;3;0
455;4;1
455;5;0
455;6;0
455;7;0
455;8;0
456;1;0
456;2;0
456;3;0
456;4;0
456;5;0
456;6;0
456;7;0
456;8;0
457;1;0
457;2;0
457;3;0
457;4;0
457;5;0
457;6;0
457;7;0
457;8;0
458;1;0
458;2;0
458;3;0
458;4;0
458;5;1
458;6;0
458;7;0
458;8;0
459;1;0
459;2;0
459;3;1
459;4;0
459;5;0
459;6;0
459;7;0
459;8;0
460;1;0
460;2;0
460;3;1
460;4;0
460;5;1
460;6;1
460;7;0
460;8;0
461;1;0
461;2;0
461;3;1
461;4;0
461;5;0
461;6;0
461;7;0
461;8;0
462;1;0
462;2;0
462;3;0
462;4;0
462;5;1
462;6;0
462;7;0
462;8;0
463;1;0
463;2;0
463;3;0
463;4;0
463;5;0
463;6;0
463;7;0
463;8;0
464;1;0
464;2;0
464;3;0
464;4;1
464;5;0
464;6;1
464;7;0
464;8;0
465;1;0
465;2;0
465;3;0
465;4;0
465;5;0
465;6;0
465;7;0
465;8;0
466;1;0
466;2;0
466;3;0
466;4;0
466;5;0
466;6;0
466;7;0
466;8;0
467;1;0
467;2;0
467;3;0
467;4;0
467;5;0
467;6;0
467;7;0
467;8;0
468;1;0
468;2;0
468;3;0
468;4;0
468;5;0
468;6;0
468;7;1
468;8;0
469;1;0
469;2;0
469;3;0
469;4;1
469;5;0
469;6;0
469;7;0
469;8;0
470;1;0
470;2;0
470;3;1
470;4;0
470;5;1
470;6;1
470;7;1
470;8;0
471;1;1
471;2;0
471;3;0
471;4;1
471;5;1
471;6;0
471;7;0
471;8;0
472;1;0
472;2;0
472;3;1
472;4;0
472;5;0
472;6;0
472;7;0
472;8;0
473;1;0
473;2;0
473;3;0
473;4;1
473;5;0
473;6;0
473;7;0
473;8;0
474;1;0
474;2;0
474;3;0
474;4;1
474;5;0
474;6;0
474;7;1
474;8;0
475;1;0
475;2;0
475;3;0
475;4;0
475;5;0
475;6;1
475;7;0
475;8;0
476;1;0
476;2;0
476;3;0
476;4;0
476;5;0
476;6;1
476;7;0
476;8;0
477;1;0
477;2;0
477;3;0
477;4;0
477;5;0
477;6;0
477;7;0
477;8;0
478;1;0
478;2;0
478;3;0
478;4;0
478;5;0
478;6;0
478;7;1
478;8;0
479;1;0
479;2;0
479;3;0
479;4;0
479;5;0
479;6;0
479;7;0
479;8;0
480;1;0
480;2;0
480;3;0
480;4;0
480;5;0
480;6;0
480;7;0
480;8;0
481;1;1
481;2;0
481;3;0
481;4;0
481;5;0
481;6;0
481;7;1
481;8;0
482;1;0
482;2;0
482;3;0
482;4;0
482;5;0
482;6;0
482;7;0
482;8;0
483;1;0
483;2;0
483;3;0
483;4;0
483;5;0
483;6;0
483;7;0
483;8;0
484;1;0
484;2;0
484;3;0
484;4;0
484;5;0
484;6;0
484;7;1
484;8;0
485;1;0
485;2;0
485;3;0
485;4;0
485;5;1
485;6;0
485;7;0
485;8;1
486;1;0
486;2;0
486;3;0
486;4;0
486;5;0
486;6;1
486;7;0
486;8;0
487;1;0
487;2;0
487;3;1
487;4;0
487;5;0
487;6;1
487;7;0
487;8;0
488;1;0
488;2;0
488;3;0
488;4;0
488;5;0
488;6;1
488;7;0
488;8;0
489;1;0
489;2;0
489;3;1
489;4;0
489;5;0
489;6;0
489;7;0
489;8;0
490;1;0
490;2;0
490;3;0
490;4;0
490;5;0
490;6;0
490;7;0
490;8;0
491;1;0
491;2;0
491;3;0
491;4;0
491;5;0
491;6;0
491;7;0
491;8;1
492;1;1
492;2;0
492;3;0
492;4;0
492;5;0
492;6;0
492;7;0
492;8;0
493;1;0
493;2;0
493;3;0
493;4;0
493;5;1
493;6;0
493;7;0
493;8;0
494;1;0
494;2;0
494;3;0
494;4;0
494;5;0
494;6;1
494;7;0
494;8;0
495;1;0
495;2;0
495;3;0
495;4;0
495;5;1
495;6;0
495;7;1
495;8;0
496;1;0
496;2;0
496;3;0
496;4;0
496;5;1
496;6;0
496;7;0
496;8;0
497;1;0
497;2;0
497;3;0
497;4;0
497;5;0
497;6;1
497;7;0
497;8;0
498;1;0
498;2;0
498;3;0
498;4;0
498;5;0
498;6;0
498;7;0
498;8;0
499;1;0
499;2;0
499;3;0
499;4;0
499;5;0
499;6;0
499;7;0
499;8;0
500;1;0
500;2;0
500;3;0
500;4;1
500;5;1
500;6;0
500;7;0
500;8;0
501;1;0
501;2;0
501;3;0
501;4;0
501;5;0
501;6;1
501;7;0
501;8;0
502;1;0
502;2;0
502;3;0
502;4;0
502;5;0
502;6;1
502;7;0
502;8;0
503;1;0
503;2;0
503;3;0
503;4;1
503;5;0
503;6;0
503;7;0
503;8;0
504;1;0
504;2;0
504;3;0
504;4;0
504;5;0
504;6;0
504;7;0
504;8;0
505;1;0
505;2;0
505;3;0
505;4;1
505;5;0
505;6;0
505;7;0
505;8;0
506;1;0
506;2;0
506;3;0
506;4;0
506;5;1
506;6;0
506;7;0
506;8;0
507;1;0
507;2;0
507;3;0
507;4;1
507;5;0
507;6;0
507;7;0
507;8;0
508;1;0
508;2;0
508;3;0
508;4;1
508;5;1
508;6;0
508;7;0
508;8;0
509;1;0
509;2;0
509;3;0
509;4;1
509;5;0
509;6;0
509;7;0
509;8;1
510;1;0
510;2;1
510;3;1
510;4;0
510;5;0
510;6;0
510;7;0
510;8;1
511;1;0
511;2;0
511;3;1
511;4;0
511;5;0
511;6;0
511;7;0
511;8;0
512;1;0
512;2;0
512;3;0
512;4;0
512;5;0
512;6;1
512;7;0
512;8;0
513;1;0
513;2;0
513;3;0
513;4;0
513;5;0
513;6;0
513;7;0
513;8;0
514;1;0
514;2;0
514;3;0
514;4;0
514;5;0
514;6;0
514;7;1
514;8;0
515;1;0
515;2;0
515;3;0
515;4;0
515;5;0
515;6;1
515;7;0
515;8;0
516;1;0
516;2;0
516;3;0
516;4;0
516;5;0
516;6;0
516;7;0
516;8;0
517;1;0
517;2;0
517;3;0
517;4;0
517;5;0
517;6;0
517;7;0
517;8;0
518;1;0
518;2;0
518;3;0
518;4;0
518;5;0
518;6;0
518;7;0
518;8;0
519;1;0
519;2;0
519;3;0
519;4;0
519;5;1
519;6;0
519;7;0
519;8;0
520;1;0
520;2;0
520;3;0
520;4;0
520;5;0
520;6;0
520;7;1
520;8;0
521;1;0
521;2;0
521;3;0
521;4;0
521;5;0
521;6;0
521;7;0
521;8;0
522;1;0
522;2;0
522;3;0
522;4;0
522;5;0
522;6;0
522;7;0
522;8;0
523;1;0
523;2;0
523;3;1
523;4;0
523;5;1
523;6;0
523;7;1
523;8;0
524;1;0
524;2;0
524;3;0
524;4;1
524;5;0
524;6;0
524;7;0
524;8;0
525;1;0
525;2;0
525;3;0
525;4;0
525;5;1
525;6;0
525;7;0
525;8;0
526;1;0
526;2;0
526;3;0
526;4;0
526;5;1
526;6;0
526;7;1
526;8;0
527;1;0
527;2;0
527;3;0
527;4;0
527;5;1
527;6;0
527;7;0
527;8;0
528;1;0
528;2;0
528;3;0
528;4;0
528;5;0
528;6;0
528;7;0
528;8;0
529;1;0
529;2;1
529;3;0
529;4;0
529;5;0
529;6;0
529;7;1
529;8;0
530;1;0
530;2;0
530;3;0
530;4;1
530;5;0
530;6;0
530;7;0
530;8;0
531;1;0
531;2;0
531;3;0
531;4;0
531;5;0
531;6;0
531;7;0
531;8;0
532;1;0
532;2;0
532;3;0
532;4;0
532;5;0
532;6;0
532;7;0
532;8;0
533;1;0
533;2;1
533;3;0
533;4;0
533;5;0
533;6;0
533;7;0
533;8;0
534;1;0
534;2;0
534;3;0
534;4;0
534;5;0
534;6;1
534;7;0
534;8;0
535;1;0
535;2;0
535;3;0
535;4;1
535;5;1
535;6;1
535;7;1
535;8;0
536;1;0
536;2;0
536;3;0
536;4;0
536;5;0
536;6;0
536;7;0
536;8;0
537;1;0
537;2;0
537;3;0
537;4;1
537;5;0
537;6;0
537;7;0
537;8;0
538;1;0
538;2;0
538;3;0
538;4;1
538;5;0
538;6;1
538;7;0
538;8;0
539;1;0
539;2;0
539;3;0
539;4;1
539;5;1
539;6;0
539;7;0
539;8;0
540;1;0
540;2;0
540;3;0
540;4;1
540;5;0
540;6;0
540;7;0
540;8;0
541;1;0
541;2;0
541;3;0
541;4;0
541;5;0
541;6;0
541;7;0
541;8;1
542;1;0
542;2;0
542;3;0
542;4;1
542;5;0
542;6;1
542;7;0
542;8;0
543;1;0
543;2;0
543;3;0
543;4;0
543;5;0
543;6;0
543;7;0
543;8;0
544;1;0
544;2;0
544;3;0
544;4;0
544;5;1
544;6;1
544;7;0
544;8;1
545;1;0
545;2;0
545;3;0
545;4;0
545;5;0
545;6;0
545;7;0
545;8;0
546;1;0
546;2;0
546;3;1
546;4;0
546;5;0
546;6;0
546;7;1
546;8;0
547;1;0
547;2;0
547;3;0
547;4;0
547;5;0
547;6;1
547;7;0
547;8;0
548;1;0
548;2;0
548;3;0
548;4;0
548;5;0
548;6;0
548;7;0
548;8;0
549;1;0
549;2;0
549;3;0
549;4;1
549;5;1
549;6;0
549;7;0
549;8;0
550;1;0
550;2;0
550;3;0
550;4;0
550;5;1
550;6;0
550;7;0
550;8;0
551;1;0
551;2;0
551;3;0
551;4;0
551;5;0
551;6;0
551;7;1
551;8;0
552;1;0
552;2;0
552;3;0
552;4;1
552;5;0
552;6;0
552;7;1
552;8;0
553;1;0
553;2;1
553;3;0
553;4;0
553;5;0
553;6;0
553;7;1
553;8;0
554;1;0
554;2;0
554;3;0
554;4;0
554;5;0
554;6;0
554;7;0
554;8;0
555;1;0
555;2;0
555;3;0
555;4;0
555;5;0
555;6;0
555;7;0
555;8;0
556;1;0
556;2;0
556;3;0
556;4;0
556;5;0
556;6;0
556;7;0
556;8;0
557;1;0
557;2;0
557;3;0
557;4;1
557;5;0
557;6;0
557;7;0
557;8;0
558;1;0
558;2;0
558;3;0
558;4;0
558;5;0
558;6;0
558;7;0
558;8;0
559;1;0
559;2;0
559;3;0
559;4;0
559;5;0
559;6;0
559;7;0
559;8;0
560;1;0
560;2;0
560;3;0
560;4;0
560;5;1
560;6;0
560;7;0
560;8;0
561;1;0
561;2;0
561;3;0
561;4;1
561;5;0
561;6;0
561;7;0
561;8;0
562;1;0
562;2;0
562;3;0
562;4;0
562;5;0
562;6;0
562;7;0
562;8;0
563;1;0
563;2;0
563;3;0
563;4;0
563;5;0
563;6;0
563;7;0
563;8;0
564;1;0
564;2;0
564;3;0
564;4;0
564;5;0
564;6;0
564;7;0
564;8;0
565;1;0
565;2;1
565;3;0
565;4;0
565;5;0
565;6;0
565;7;0
565;8;1
566;1;0
566;2;0
566;3;0
566;4;0
566;5;0
566;6;0
566;7;0
566;8;0
567;1;0
567;2;0
567;3;0
567;4;0
567;5;0
567;6;0
567;7;0
567;8;0
568;1;0
568;2;0
568;3;0
568;4;1
568;5;0
568;6;0
568;7;0
568;8;0
569;1;0
569;2;0
569;3;0
569;4;0
569;5;0
569;6;0
569;7;1
569;8;0
570;1;0
570;2;0
570;3;1
570;4;0
570;5;0
570;6;0
570;7;0
570;8;0
571;1;0
571;2;0
571;3;0
571;4;0
571;5;0
571;6;1
571;7;1
571;8;0
572;1;0
572;2;0
572;3;0
572;4;0
572;5;0
572;6;1
572;7;1
572;8;0
573;1;0
573;2;0
573;3;0
573;4;0
573;5;0
573;6;0
573;7;0
573;8;0
574;1;0
574;2;0
574;3;0
574;4;0
574;5;0
574;6;0
574;7;1
574;8;0
575;1;0
575;2;0
575;3;0
575;4;1
575;5;0
575;6;1
575;7;0
575;8;0
576;1;0
576;2;0
576;3;0
576;4;1
576;5;0
576;6;0
576;7;0
576;8;0
577;1;0
577;2;0
577;3;0
577;4;0
577;5;0
577;6;0
577;7;0
577;8;0
578;1;0
578;2;0
578;3;0
578;4;0
578;5;0
578;6;0
578;7;0
578;8;0
579;1;0
579;2;0
579;3;0
579;4;1
579;5;1
579;6;0
579;7;0
579;8;0
580;1;1
580;2;0
580;3;0
580;4;0
580;5;0
580;6;1
580;7;0
580;8;0
581;1;0
581;2;0
581;3;0
581;4;0
581;5;1
581;6;0
581;7;0
581;8;0
582;1;0
582;2;0
582;3;0
582;4;1
582;5;0
582;6;0
582;7;0
582;8;0
583;1;0
583;2;0
583;3;0
